session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,diff_time1,diff_time2,diff_time3,diff_time4,diff_time5,diff_time6,diff_time7,diff_time8,diff_time9,diff_time10,user_id
24,14,14,14,14,1,1,14,14,1,14,1,15,6,2,1,6,15,9,6,3,237
25,1,14,14,1,14,14,1,14,1,14,6,7,8,7,3,9,3,8,5,2,237
26,14,14,1,14,1,14,14,14,1,14,16,6,1,0,8,15,1,6,8,1,237
27,1,14,14,1,14,14,1,14,1,14,9,5,7,9,2,8,5,6,5,4,237
28,14,14,1,1,14,14,14,1,14,1,15,5,1,0,9,16,5,10,0,10,237
29,14,14,1,14,14,1,14,1,14,14,5,5,10,4,6,6,4,7,4,15,237
30,14,554,218,218,1,14,218,218,14,14,3,0,1,0,1,0,1,9,14,2,237
31,14,1,1,14,14,14,1,14,14,1,3,10,2,8,7,3,12,3,5,7,237
32,14,1,14,14,14,1,14,14,14,1,3,11,2,15,2,6,7,15,2,1,237
33,14,1,14,14,14,1,14,1,14,14,9,3,13,3,2,13,6,0,9,2,237
34,1,14,14,14,1,1,14,14,14,1,13,2,13,1,1,10,4,15,1,5,237
35,14,1,14,14,1,14,14,1,14,1,4,6,14,1,0,15,4,6,5,0,237
36,14,14,14,1,14,1,14,14,1,14,15,5,9,1,0,15,1,14,1,8,237
37,1,14,14,1,14,14,14,1,1,14,1,6,14,1,9,6,3,11,2,8,237
38,14,14,1,1,14,14,14,1,14,1,7,12,1,2,8,7,13,2,7,2,237
39,14,14,1,14,14,14,1,1,14,14,7,12,3,12,3,1,11,3,12,4,237
40,14,1,1,14,14,14,1,14,1,14,10,1,4,11,4,11,4,6,6,4,237
41,14,1,14,14,14,1,1,14,14,1,11,4,13,2,0,11,4,15,10,1,237
42,1,14,14,14,1,14,1,14,14,1,5,14,1,10,5,4,10,1,10,6,237
43,14,1,14,14,1,14,14,14,1,1,13,1,1,9,6,13,2,8,1,7,237
44,14,14,14,1,14,1,14,14,1,14,11,4,8,7,2,7,6,8,7,9,237
45,14,1,14,1,14,14,14,1,1,14,3,4,7,8,8,7,6,1,8,8,237
46,14,14,1,1,19,1,19,1,1,1,7,7,9,20,1,0,19,10,1,0,237
47,38,13,1,13,13,1,19,138,888,13,0,29,38,1,0,0,1,0,0,1,237
48,11,13,1,75,13,11,1,11,11,11,0,0,1,0,0,0,1,1,1,4,237
49,1,1,13,14,14,14,14,1,1,1,2,0,0,4,1,1,2,1,1,8,237
50,1,1,14,1,14,1,14,1,14,1,1,1,9,6,5,11,12,3,4,11,237
51,14,14,1,1,14,14,1,14,1,14,15,4,3,8,16,3,12,1,14,3,237
52,1,14,13,1,14,1,14,14,14,1,13,8,2,5,2,13,15,2,0,3,237
53,1,14,14,1,1,14,14,1,14,14,10,16,1,13,1,15,1,14,7,2,237
54,1,14,1,14,14,1,1,14,14,1,6,2,14,15,1,2,12,15,1,12,237
55,1,14,14,1,14,14,1,1,14,14,2,11,5,0,15,7,8,0,15,15,237
56,1,14,1,14,1,14,14,1,14,1,1,1,14,14,0,1,11,4,14,2,237
57,14,14,1,1,14,14,1,1,14,14,15,5,8,2,15,13,2,0,3,0,237
58,13,2,38,19,19,15,13,1,8,13,0,1,0,1,1,0,1,0,0,1,237
59,3,2,2,14,1,14,1,2,2,3,0,4,4,12,3,9,7,1,0,0,237
60,1457,1457,838,383,383,1,838,1457,1457,1210,1,0,0,1,0,0,0,2,0,0,237
61,61,1210,1457,838,2618,1210,1101,1210,1457,2618,1,0,1,0,0,0,1,0,0,0,237
62,61,838,61,1,6,1210,1,14,1,14,1,1,23,0,19,21,164,7,8,15,237
63,14,1,14,14,14,1,14,1,14,1,7,9,6,9,6,9,1,14,6,10,237
64,14,1,14,1,14,14,1,14,14,1,10,5,5,10,15,5,11,15,4,10,237
65,1,14,14,1,14,14,1,14,1,14,1,15,4,0,12,8,7,3,12,15,237
66,14,1,14,14,14,1,1,14,14,1,3,12,8,8,2,10,3,15,2,14,237
67,14,1,14,1,14,14,14,1,14,14,6,9,1,10,4,15,1,14,15,1,237
68,1,1,14,14,1,14,1,1,14,14,10,5,15,0,15,5,10,0,16,14,237
69,1,14,14,14,1,14,1,14,1,14,1,15,2,12,1,9,6,14,2,15,237
70,14,1,1,14,14,14,1,1,14,14,3,10,2,3,12,13,1,2,15,13,237
71,1,14,1,14,14,1,1,1,14,1,2,7,8,7,6,3,16,8,6,12,237
72,14,1,14,1,14,14,1,1,14,14,14,1,3,12,16,2,6,4,3,15,237
73,14,1,14,1,75,14,1,14,1,14,2,13,3,12,1,1,14,12,3,1,237
74,1,14,14,1,1,14,14,1,14,1,14,15,1,7,8,15,0,15,2,0,237
75,218,218,14,1,14,14,1,14,1,14,1,12,1,13,1,12,4,0,15,15,237
76,14,1,1,14,14,1,14,14,1,1,0,6,9,15,0,13,3,0,14,1,237
77,14,14,1,1,14,14,1,14,1,14,15,10,4,1,16,13,2,4,8,3,237
78,14,1,14,1,14,1,14,14,1,1,13,2,14,1,13,3,15,8,4,3,237
79,14,14,14,1,14,1,14,1,14,1,10,5,12,4,2,13,11,4,12,3,237
80,14,1,14,14,14,1,1,14,14,1,11,5,7,8,6,4,5,15,10,5,237
81,14,1,14,1,14,14,1,14,1,14,1,15,9,6,7,3,5,9,6,15,237
82,14,1,1,14,14,1,1,14,14,1,5,4,7,15,8,6,1,15,9,6,237
83,14,1,14,1,14,14,1,1,14,14,9,7,8,7,15,3,5,6,1,16,237
84,14,1,1,14,14,1,14,1,14,1,7,6,2,15,7,8,8,8,6,2,237
85,14,14,14,1,1,14,14,1,1,14,7,15,2,4,9,15,6,6,4,15,237
86,14,1,1,1,13,1,1,1,2,2,5,16,14,23,0,3,40,393,1,132,237
87,13,19,19,1,13,19,13,138,13,1,0,1,0,0,1,0,1,0,0,0,237
88,75,888,11,11,13,1,11,1,1,1,0,1,1,0,0,3,4,1,9,1,237
89,11,11,1,13,1,11,1,11,1,11,2,8,2,0,3,4,1,1,9,12,237
90,11,11,1,1,11,11,11,1,11,1,3,6,8,1,5,10,6,9,9,12,237
91,1,13,1,1,8,13,1,1,13,19,10,18,2,2,0,0,5,4,0,2,237
92,19,13,1,8,13,3,1,1,19,15,1,1,0,0,0,1,3,1,8,4,237
93,2,2,6,3,6,3,2,2,6,3,83684,1,3,36,0,0,80882,2,1,15,237
94,2,6,3,43,2,2,6,3,2,6,0,0,132,84743,12,1,3,6,0,0,237
95,3,2,554,218,218,218,257,773,2405,425,1,136,4,1,1,5568,793,0,263,3242,237
96,81,272,272,272,272,193,2,6,2,3,0,1,1,1,4605,8,15,0,3,5,237
97,3,2,6,2,2,425,425,425,2,6,0,0,8,65,69304,10181,14861,2111,1,0,237
98,2,3,3,6,25,2,25,2,3,64,0,30,0,0,0,1,0,0,4,0,237
99,348,25,348,348,2,2,3,2,575,226,0,1,1,24,3,0,2,0,0,0,237
100,2602,394,276,394,226,599,425,2,2,6,0,0,1,0,0,37629,24765,12,1,2,237
101,3,3,6,2,2,425,2,2,6,3,8,0,0,1,538,2435,12,2,3,4,237
102,6,3,2,425,2,2,6,3,6,3,0,0,467,4424,12,1,2,11,0,0,237
103,2,3219,81,210,2,2,6,3,6,3,53188,1,27850,55,1,1,1,42,0,0,237
104,2,2,25,25,25,43,2,218,554,218,1,0,1,1,16,104,358,0,1,1,237
105,218,2,2,2,25,25,25,25,25,25,440,82,122,130,5,69,2,6,46,2,237
106,25,25,25,25,25,25,25,13,38,19,1,1,4,6,6,5,152,0,0,1,237
107,13,3,38,19,3,19,2,38,15,38,0,0,0,2,0,0,0,1,0,0,237
108,19,15,19,13,38,6,3,38,38,38,1,2,0,0,0,0,1,5,9,0,237
109,7,13,19,1,7,13,38,1,7,38,0,0,1,0,0,0,1,0,0,0,237
110,13,75,6,75,19,75,75,19,13,7,1,0,1,1,0,1,0,0,0,1,237
111,7,1,1,7,19,7,1,7,19,7,0,4,2,0,1,3,3,0,1,0,237
112,1,7,7,1,1,1,7,7,7,7,1,2,3,2,2,0,1,3,2,2,237
113,1,7,1,7,7,1,1,19,1,1,1,1,1,1,8,20,0,8,40,2,237
114,1,1,1,1,7,7,7,1,1,7,30,8,22,3,3,12,1,11,2,2,237
115,7,7,13,7,1,1,7,7,7,1,15,6,3,1,2,3,15,4,8,4,237
116,7,1,1,7,7,7,1,1,7,7,4,12,8,2,16,2,2,5,6,14,237
117,7,7,1,1,7,7,7,1,7,7,1,4,8,3,7,9,4,10,1,3,237
118,7,1,1,7,1,7,7,1,1,1,3,3,2,2,4,2,10,17,40,328,237
119,25,25,25,25,25,25,25,25,25,25,8,5,3,117,4,5,566,223,21,11,237
120,25,25,25,25,25,25,25,25,25,25,1,558,5,5,11,86,145,29,14,1,237
121,25,25,25,25,25,25,25,25,25,25,557,25,3,13,4,3,3,25,11,7,237
122,25,25,25,25,25,25,25,25,25,25,3,11,1,3,31,57,13,11,4,150,237
123,25,25,25,25,25,25,25,25,25,25,1,1,25,68,1,60,19,1,1,56,237
124,2,25,25,25,25,25,25,25,25,25,1,5,14,1,1,5,2,1,5,12,237
125,25,25,25,25,25,2,25,25,25,25,1,1,5,47,0,6,46,2,5,391,237
126,25,25,25,25,25,25,25,25,38,15,5,33,1,2,5,8,5,788,1,334,237
127,2,193,3,2,2,6,3,6,3,2,80075,18,1,1,1,2,79,0,0,1,237
128,3367,81,43,2,2,2,25,2,25,25,75,0,45,427,2056,8,0,1,1,2,237
129,25,25,25,25,25,2,25,25,25,25,2,3,30,5,68,0,5,51,1,1,237
130,25,25,25,25,3,25,25,25,25,25,2,5,11,1,0,5,5,1,4,1,237
131,25,25,25,25,25,25,25,25,25,25,1,1,1,1,1,2,5,1,8,2,237
132,25,2,973,2,41,2,41,82,82,41,3989,16,0,1,2,0,2,11,18,2,237
133,41,165,1047,167,44,167,44,99,44,167,2,1,1,0,1,0,2,2,0,1,237
134,97,187,44,41,97,95,214,44,159,167,1,0,1,2,0,1,11,50,1,0,237
135,95,44,167,97,249,2,6,2,3,6,2,0,0,0,55929,12,0,3,10,0,237
136,3,2,2,218,554,218,2,2,2,6,0,596,87,0,1,181,4,12,1,2,237
137,3,6,42,42,3,42,29,2,758,42,17,0,3,0,11,1,0,0,0,0,237
138,35,42,29,35,77,35,42,29,42,35,1,0,0,1,0,0,0,3,0,0,237
139,29,77,35,29,77,35,29,42,29,42,0,1,0,1,0,0,0,1,239,0,237
140,35,29,35,77,35,42,77,29,77,42,0,1,0,535,0,0,0,3,0,0,237
141,29,35,35,35,42,77,29,29,42,77,0,1,1,0,0,0,1,0,0,0,237
142,35,29,77,42,29,35,29,77,42,35,1,0,0,1,0,1,0,0,0,1,237
143,35,35,35,42,77,77,29,42,77,42,4,5,0,0,167,1,0,3,0,0,237
144,29,35,42,35,77,42,35,29,35,77,0,3,0,2,0,0,0,1,0,8,237
145,2,2,2,6,3,2,6,3,2,54,23,12,1,2,11,0,0,1,0,0,237
146,63,63,86,54,143,77,42,29,63,35,1,0,0,0,9,0,0,5,0,0,237
147,54,143,143,54,63,42,29,77,35,29,0,60,0,0,175,0,0,54,0,0,237
148,42,77,42,35,29,77,35,42,77,29,0,3,0,0,0,1,0,0,0,1,237
149,35,42,77,29,35,29,42,77,29,35,0,0,0,1,0,1,0,0,0,1,237
150,35,54,54,63,63,63,54,63,63,86,12,1,1,1,1,2,0,1,0,0,237
151,54,54,63,86,63,54,86,42,35,29,9,0,1,1,0,0,209,0,1,9,237
152,29,77,77,42,29,35,29,77,42,35,1,2529,0,2,0,3,0,0,0,1,237
153,35,42,77,29,29,35,77,42,29,42,0,0,0,1,6,0,0,0,3,0,237
154,29,35,35,35,29,29,77,29,42,29,20,241,4,0,1,1,0,2,0,0,237
155,77,2,2,6,3,29,2,35,6,42,5843,12,1,2,27,0,0,0,0,0,237
156,3,35,29,77,29,35,42,77,42,42,1,0,0,240,0,0,0,5,331,0,237
157,35,29,48,47,42,35,29,77,77,42,0,12,0,0,0,0,0,1,0,0,237
158,47,48,29,35,48,42,77,35,29,47,0,0,0,1,0,0,0,0,0,1,237
159,29,42,47,35,48,35,29,48,48,29,0,0,0,0,1,0,2,1,4,0,237
160,42,35,47,77,29,42,77,35,29,35,0,0,0,18,0,0,0,1,0,15,237
161,42,77,35,42,29,35,29,29,42,35,7,0,0,0,1,0,1,0,0,0,237
162,77,35,29,42,77,35,29,42,77,35,1,7,0,0,0,1,0,0,0,1,237
163,29,29,29,42,77,35,35,42,77,29,10,10,0,0,0,1,1,0,0,0,237
164,35,29,29,35,35,29,42,77,81,2,1,239,0,1,0,0,0,10433,51,1,237
165,2,6,3,2,3,6,2,43,2,1660,2,2,6,0,0,1,145,157,98,0,237
166,2,1660,1660,1869,1660,2971,1869,1660,2971,2,1,1,0,10,0,0,1,0,55,2,237
167,2237,2237,2,2,2,6,3,2,6,3,1,58,76128,12,1,2,10,0,0,1,237
168,2,2,361,1760,361,361,361,361,361,361,1,0,0,1,1,2,23,1,25,52,237
169,361,361,361,1760,361,361,361,361,361,361,7,1,0,1,11,4,1,1,19,1,237
170,361,3259,3259,361,361,361,361,361,361,361,0,1,14,7,16,1,9,2,1,5,237
171,2,351,2,351,351,351,4006,351,351,351,1,0,1,1,1,0,1,2,1,0,237
172,4565,1032,211,211,538,351,351,351,351,351,1,1,1,2,1,6,2,1,3,2,237
173,4759,211,351,211,351,227,227,351,351,2719,0,1,0,1,1,1,2,1,2,0,237
174,3444,351,351,2719,351,654,654,351,351,2,0,1,0,1,1,1,0,1,367,0,237
175,361,361,1760,2,361,2,1682,2,2,1682,1,0,7,1,4,53,0,45,0,65,237
176,2,2,1267,2,1267,2,2355,754,3,2,28,1,0,3,6,0,1,0,0,2,237
177,2355,2355,946,2,946,1564,2,2,2,361,1,40,0,1,28,0,55,48,1,60,237
178,2,2,1564,2,2,3057,31,2135,2,101,263,0,60,29,0,39,0,0,1,14,237
179,491,491,2135,1464,1464,491,40,491,2,244,1,0,0,1,0,4,13,0,1,0,237
180,2095,315,491,2,6,2095,6,244,2095,6,0,0,0,0,1,0,0,1,0,1,237
181,3,10,6,10,2,4546,2,2,3057,1564,6,3,0,0,0,60,17,0,5,0,237
182,2,2,1786,1786,2,1786,2,1786,2,2216,31,0,1,0,2,29,1,50,0,63,237
183,2,1536,1536,2,1536,1536,1536,2216,2,2,1,2,6,1,3,15,21,0,50,0,237
184,1564,2,2,1673,1704,1673,1657,5,890,1704,33,1,0,21,1,0,0,0,0,1,237
185,890,890,2546,1704,22,6,31,1704,20,2546,3,0,0,1,1,0,8,1,21,0,237
186,857,13,615,38,13,1,8,8,2546,1,0,0,0,1,0,0,1,0,0,3,237
187,8,890,1673,1673,890,8,1,20,1,1,0,0,1,0,0,2,2,1,7,2,237
188,8,8,1,890,4293,890,8,1673,1704,22,7,1,1,0,1,5,5,0,0,1,237
189,1,8,8,1657,890,890,8,1,8,1,8,1,1,0,1,13,0,4,2,9,237
190,8,8,8,890,5,87,890,1657,890,6,9,6,1,1,0,1,0,1,1,1,237
191,1,1,1657,87,8,8,1657,1564,890,8,4,2,1,1,1,5,0,0,10,5,237
192,8,1,8,1,2,8,8,1,8,8,1,9,5,1,6,3,6,9,5,7,237
193,13,8,1,1,8,8,2,2216,8,1,3,0,6,6,3,0,1,14,6,4,237
194,1,8,8,2,1760,361,2,8,2,946,5,5,2,1,0,0,7,3,0,3,237
195,1,8,8,1,946,2,8,8,946,4533,3,6,5,2,0,5,3,4,0,2,237
196,1,946,8,946,8,946,946,1267,946,2001,6,3,2,0,6,1,4,0,1,0,237
197,1267,1,8,2001,1267,1267,1267,2001,2001,1,1,0,1,0,1,1,1,1,1,0,237
198,8,946,4290,361,1760,361,8,8,8,361,2,1,0,0,1,5,9,6,6,0,237
199,1,1,8,8,361,361,361,8,361,8,4,2,3,0,7,7,1,0,3,3,237
200,1,8,1,361,8,1,8,8,8,1,9,6,3,6,6,1,7,15,2,5,237
201,1,8,8,8,8,361,1,1,8,8,2,6,10,5,4,3,5,3,3,7,237
202,361,361,361,8,361,361,1,361,1,1,4,1,0,2,2,4,0,14,16,3,237
203,38,1,1,19,1,1,19,2,351,2,21,6,3,0,1,0,10,1,0,1,237
204,351,351,4228,351,351,1,351,351,351,351,3,0,10,1,4,47,15,1,1,1,237
205,351,351,4402,601,351,351,351,351,3980,613,1,2,0,0,1,1,3,0,7,3,237
206,613,258,258,258,351,351,351,351,351,351,8,1,3,1,7,1,1,2,1,1,237
207,351,351,351,463,2,2,463,463,2,463,1,1,683,0,1,0,2,8,0,22,237
208,463,463,463,463,463,463,463,463,2,463,45,34,13,50,17,16,2,47,2,1,237
209,463,2,6,3,6,3,2,463,2,2,122,1,2,60,3,0,2,11,1,130,237
210,2,463,2,463,463,2,6,3,6,2,0,5,2,107,18,1,2,55,0,0,237
211,3,2,1376,1376,463,1376,463,2,2,2,2,0,37,16,10,25,0,60,3,55,237
212,2,463,463,2,463,2,2,463,2,1448,0,1,45,0,10,10,0,9,1,0,237
213,101,1409,2,1225,1448,1225,40,463,463,463,0,0,0,1,0,4,16,1,26,47,237
214,463,2,6,3,2,6,1376,463,2,1448,23,1,2,17,0,1,8,0,9,8,237
215,1225,1225,1448,1409,1409,101,40,463,463,1225,1,0,0,21,0,5,7,20,10,0,237
216,1448,1225,1409,1448,1225,1409,101,1225,1409,40,3,0,0,2,0,12,0,0,5,10,237
217,3,2,369,4187,369,369,2712,369,369,2712,0,0,1,0,1,0,11,1,8,1,237
218,369,369,369,369,369,369,369,369,369,369,2,2,1,29,4,1,23,27,33,1,237
219,369,369,369,369,369,369,369,369,369,369,37,18,15,21,6,7,11,13,9,15,237
220,369,369,369,369,369,369,208,369,1212,369,7,28,22,3,5,1,0,0,39,24,237
221,369,369,369,369,369,369,369,369,369,369,21,1,16,133,1,10,5,6,11,27,237
222,857,193,43,2,2,6,3,118,90,108,77788,188,4778,11,2,2,49,0,0,0,237
223,6,3,2,108,90,569,90,90,108,17,0,0,1,0,0,1,11,0,1,0,237
224,102,108,45,5,90,388,18,22,31,108,0,0,0,0,0,0,0,2,1,0,237
225,5,118,90,90,90,20,20,5,2,31,0,0,1,4,2,30,96,15,1,0,237
226,58,2,3,136,58,3,58,58,1514,2,0,0,1,0,0,1,53,44,0,1,237
227,1514,1514,1514,2,483,2,826,1170,483,2,6,8,23,1,0,1,0,0,52,1,237
228,2,276,394,575,2883,1044,394,13,281,38,0,0,0,0,1,0,0,0,0,0,237
229,226,575,394,38,309,5,19,570,226,1458,0,1,0,0,0,0,0,0,0,0,237
230,276,1191,1044,2883,570,6,693,394,693,276,0,0,0,1,4,0,2,0,7,1,237
231,575,2,623,657,657,353,353,929,623,3,60,0,0,1,0,1,0,0,0,0,237
232,559,765,698,2,1560,2,1560,659,1560,3552,1,0,8,1,0,1,1,0,0,1,237
233,1560,659,1560,3,2,4058,2,43,81,2,0,1,0,50,0,65,75583,3,84265,6,237
234,43,2,6,3,2,2182,2,1222,6,3,6,1,2,8,10,0,0,0,0,1,237
235,1222,2,2,2,60,43,193,43,1056,2,4,11442,14,33483,37048,16803,185,89,383,1,237
236,2,6,3,2,2,3,6,435,2,439,2,3,72,28,0,0,1,0,1,0,237
237,435,829,345,829,439,435,439,829,345,435,0,0,1,0,0,1,0,0,0,0,237
238,962,3551,439,3451,1965,962,829,4198,5,3714,1,0,0,0,0,0,1,0,0,0,237
239,962,829,518,435,518,518,439,435,962,829,0,2,1,0,1,0,0,5,0,96,237
240,494,123,2,518,494,1080,348,64,77,1080,1,0,0,1,2,1,0,0,0,0,237
241,494,348,494,3189,3189,494,1080,123,6,77,1,43,0,119,0,71,4,1,2,0,237
242,64,348,3,348,1080,494,3,123,123,123,0,0,1,14,3,27,0,15,1,1,237
243,1080,123,123,123,123,123,77,64,348,494,0,1,231,1,5,1,0,1,87,146,237
244,2,54,63,2,1080,143,54,63,54,86,11,0,0,0,1,0,1,0,0,1,237
245,54,1080,1080,1080,43,2,2,6,3,2,0,556,247,79267,14937,12,1,2,10,0,237
246,610,421,1669,6,3,17,18,45,31,421,0,0,0,0,1,0,0,0,0,1,237
247,421,3419,613,613,618,618,618,992,992,421,4,4,1,0,4,4,0,1,0,1,237
248,610,17,421,5,18,128,3,3378,975,975,0,0,0,0,1,0,15,1,1,1,237
249,975,370,370,616,370,616,618,618,421,610,2,10,5,0,1,3,1,1,4,2,237
250,610,610,5,2,2,2,547,240,2,5,409,1,733,12,21,1,0,0,0,0,237
251,45,18,5,17,240,240,240,240,240,240,1,0,0,4,1,5,3,3,1,0,237
252,547,18,17,5,240,240,240,240,18,547,0,0,0,9,1,4,7,1,0,0,237
253,240,5,3,2,5,240,5,18,240,547,1,0,0,4,2,1,0,0,0,0,237
254,17,17,5,18,240,547,5,240,547,17,12,0,0,0,0,1,6,0,1,0,237
255,5,547,18,240,547,18,240,17,5,547,0,0,0,5,0,0,1,0,0,5,237
256,5,547,18,240,17,240,5,17,240,18,0,0,0,0,6,1,0,0,0,0,237
257,547,547,240,18,17,5,5,240,547,18,4,0,0,0,0,1,4,1,0,0,237
258,17,5,240,18,240,17,5,547,5,240,0,0,4,0,0,0,0,1,5,0,237
259,101,17,240,101,18,547,5,40,240,43,1,0,0,0,0,0,5,2,63489,10,237
260,554,218,218,2,2,6,3,6,3,2,0,1,1053,14,1,2,11,0,0,1,237
261,1910,22,5,2,6,20,10,6,2,240,0,0,0,1,12,1,3,0,15,0,237
262,491,2,5,18,547,45,240,17,3,5,1,0,0,0,0,0,0,0,1,3,237
263,240,240,240,240,20,240,240,240,240,5,1,3,2,0,2,3,1,10,1,0,237
264,240,18,547,17,240,18,240,547,17,5,0,0,0,5,1,0,0,0,0,10,237
265,240,17,547,240,18,101,5,240,40,2,1,0,0,0,0,0,3,2,35,0,237
266,1910,5,2,20,6,2,10,2,42,88,0,9,3,2,2,4,15,4,0,1,237
267,88,42,35,29,758,29,35,29,35,29,0,0,0,0,2,0,1,1,0,0,237
268,42,35,35,42,29,35,2,1910,1910,5,1,2,21,0,0,142,0,1,0,30,237
269,20,35,29,6,29,35,42,2,2,54,67,0,23,2,0,1,14904,12,10,0,237
270,2,1307,54,143,86,2,2,1307,54,86,0,1,0,0,99,1,0,0,0,120,237
271,2,743,1205,2187,743,743,743,3168,2187,6,589,7,0,0,15,2,8,1,11,1,237
272,3168,2187,199,1205,2,2,5,2,118,90,53,0,0,180,25,1,0,0,0,0,237
273,73,388,22,108,73,90,17,22,102,18,0,0,0,1,0,1,0,0,0,0,237
274,108,45,90,5,118,464,90,402,20,5,0,0,0,0,0,2,1,5,1,0,237
275,31,20,90,20,402,118,20,3,43,81,0,0,1,0,0,30,68148,119,0,3882,237
276,60,60,60,60,266,3,43,81,43,43,2,1,3,2,9945,114,0,61,67110,199,237
277,2,2,6,3,6,3,2,25,2,25,11,1,2,23,0,0,1,0,2,5,237
278,25,25,25,25,25,25,25,25,25,25,1,9,6,3,2,8,7,35,5,11,237
279,25,25,25,25,25,25,25,25,25,25,4,1,50,339,5,17,1,6,5,1,237
280,25,25,25,193,2,2,6,43,6,2,1,5,11959,116,1,4,55,32,0,149,237
281,2,2197,2197,2,1770,1770,2,2589,2589,2,2,1,181,2,1,110,6,1,128,7,237
282,2,2,2,1738,31,491,1738,3,1738,491,75,22,0,1,0,0,0,1,0,0,237
283,3,1738,491,491,22,45,6,491,17,18,1,0,1,0,0,0,1,0,0,1,237
284,6,20,10,10,6,20,5,1738,6,5,1,1,3,0,0,0,0,1,0,68,237
285,2,2641,2641,2,3,2,3,2,3043,2,2,1,53,1,104,13,1,1,72,4,237
286,2,3113,2,2,2,1038,1038,2,2,2,2,41,67,38,4,7,37,129,1,35,237
287,1552,2,1552,1038,2,1038,5,2511,1038,1038,13,1,0,0,1,0,0,1,1,0,237
288,2511,1087,2511,1038,1038,1038,1038,2,2,2,1,1,27,1,9,1,27,88,202,1,237
289,3799,1056,2,143,63,2,54,86,54,63,9,88,115,0,0,0,1,0,0,1,237
290,54,2,86,63,2,88,2,88,2,2,17,1,0,77,11,0,1,37,1,0,237
291,2745,1724,31,130,120,334,685,334,130,334,0,0,0,0,0,0,1,0,1,0,237
292,45,17,5,20,18,6,5,10,334,3,1,0,0,0,0,1,2,0,0,1,237
293,334,6,334,334,334,334,334,334,2,334,1,0,7,10,15,12,4,4,5,73,237
294,6,334,334,334,334,334,334,334,334,334,1,6,1,5,2,1,1,3,1,1,237
295,334,334,334,334,334,334,334,334,334,334,1,1,9,1,1,1,1,2,1,1,237
296,334,3,53,2,2967,3210,2,2967,3210,2,170,1,40,1,0,0,1,0,23,16,237
297,2,3206,3206,2,629,629,721,721,629,2,3,2,92,0,1,0,1,0,35,2,237
298,1682,1682,2,2019,2,2019,22,2019,22,2019,1,119,0,1,0,1,0,1,1,2,237
299,20,22,2,20,2,22,148,2,2,2592,1,4,25,75,0,0,834,40,2,1,237
300,2592,2,43,2,2,3,6,2,2,63,76,84004,168,14,3,0,9,1,0,0,237
301,54,3,6,143,86,54,63,2,43,2,0,0,1,0,0,0,180,90,111,5,237
302,6,2,25,6,25,2,25,25,25,25,8,0,0,1,0,2,2,2,18,2,237
303,3,25,2,3,25,25,25,25,2,25,0,1,0,4,1,5,6,104,272,5,237
304,25,25,25,25,25,25,25,25,25,2,1247,31,2,6,15,18,1,5,503,1,237
305,2,2,63,2,143,54,86,54,86,63,23,0,1,0,0,1,0,1,0,137,237
306,2,86,54,63,2,2,2,485,485,2,1,0,0,60,410,1,0,1,510,0,237
307,3286,2,2,2357,2,2357,2357,25,25,25,107,591,1,0,1,2,53,5,700,5,237
308,25,2,3286,2,43,3,2,3,6,2,38,1,80,12721,3,20,6,0,8,1,237
309,6,3,2,610,31,1669,421,421,421,421,0,0,0,0,0,0,1,1,1,1,237
310,421,31,45,421,17,18,193,421,3334,610,1,0,0,1,0,8,1,6,16,2,237
311,421,421,421,421,31,610,31,4164,573,573,1,1,1,0,0,2,3,1,1,4,237
312,573,211,211,81,393,558,393,393,421,421,6,10,2,4,0,10,3,1,9,1,237
313,421,610,43,17,31,18,4730,755,755,610,10,31,561,0,0,5,4,3,1,2,237
314,610,31,4825,1079,354,258,258,421,421,610,0,3,11,1,1,1,0,10,1,912,237
315,2,2,2,2,25,25,25,25,25,25,1,14,1,0,1,1,1,1,2,3,237
316,25,25,25,25,25,25,25,2,2,785,6,2,1,5,84,5,745,24,1,0,237
317,2,785,785,110,785,961,110,25,13,38,1,4,1,0,0,20,269,444,0,0,237
318,2,19,38,19,78,2167,78,2167,19,38,0,1,0,1,0,1,0,0,0,1,237
319,6,38,15,1798,38,6,13,3,19,13,0,1,0,0,0,0,0,1,0,0,237
320,15,8,15,1,15,1,15,38,1,15,1,0,0,1,0,1,0,0,1,0,237
321,38,2,38,19,3,13,38,13,19,640,2,0,0,0,0,1,0,0,0,4,237
322,13,38,11,78,19,3,13,11,1,11,1,0,0,0,0,1,0,0,1,0,237
323,1,75,6,75,19,75,1,19,1,11,0,1,0,2,0,1,0,4,1,5,237
324,1,11,1,11,11,1,11,19,11,11,5,5,2,10,2,4,4,4,6,1,237
325,11,11,1,11,11,11,11,1,1,11,1,0,2,4,1,1,2,2,2,7,237
326,11,11,11,1,11,11,1,11,11,1,8,7,4,4,7,1,8,6,4,11,237
327,1,1,1,11,1,11,11,11,13,11,11,40,334,5,0,12,3,5,1,0,237
328,19,1,3,19,38,13,11,13,11,13,1,0,0,1,0,1,0,1,0,1,237
329,11,1,19,11,3,78,11,1,13,19,1,0,0,0,3,0,4,2,2,1,237
330,13,11,1,11,1,11,11,1,11,1,2,3,1,9,6,2,2,11,3,4,237
331,11,11,1,11,11,1,11,1,11,11,7,5,10,12,2,1,5,10,4,11,237
332,11,1,1,11,11,11,1,11,11,1,5,4,3,3,15,5,1,9,4,9,237
